Country,Population,Region,Year,State,City,Urban_Population,Rural_Population,Growth_Rate,Literacy_Rate,Density_per_km2,Birth_Rate,Death_Rate
India,12595156,South,2008,Maharashtra,Kolkata,7151106,330186,2.81,76.06,782,18.79,13.87
India,16035715,North,2014,Gujarat,Kolkata,9002424,9561274,0.87,83.22,892,22.42,13.26
India,1851708,Northeast,2001,Tamil Nadu,Pune,8124497,478017,1.49,73.03,1291,29.92,10.36
India,19173964,East,2000,Karnataka,Mumbai,4063259,3124981,1.01,73.74,739,12.54,5.39
India,18327966,North,2009,Bihar,Pune,9204122,1554654,3.14,89.31,1274,15.42,7.25
India,5347921,East,2001,Rajasthan,Bangalore,8498574,8957317,0.71,78.78,359,28.68,6.91
India,12338854,North,2011,UP,Mumbai,5357970,7418082,2.74,80.57,1344,29.9,10.37
India,8764124,South,2022,Karnataka,Hyderabad,3304178,822822,1.82,70.39,1060,21.16,6.58
India,3787578,North,2007,UP,Kolkata,6018224,5180418,2.64,76.9,1325,10.35,9.33
India,12172670,Northeast,2004,Bihar,Chennai,6748892,4594188,3.17,61.89,739,26.6,6.95
India,4078618,North,2021,Bihar,Chennai,3961688,4889242,1.52,75.06,466,22.61,7.86
India,1236737,East,2000,Tamil Nadu,Hyderabad,2883557,7288118,1.18,88.09,424,20.51,8.01
India,13468985,South,2014,UP,Delhi,4345624,8395745,2.45,65.65,708,29.31,7.27
India,7664219,East,2005,Gujarat,Kolkata,7107776,4573854,3.49,86.76,1250,12.66,7.63
India,8300682,South,2011,Gujarat,Pune,7213234,3311377,2.69,73.1,101,16.89,6.54
India,14162756,Northeast,2007,Tamil Nadu,Mumbai,1712322,220355,2.89,60.95,494,22.53,12.73
India,7476732,Central,2012,UP,Kolkata,4411600,1263422,2.39,93.36,918,10.09,14.73
India,14787125,West,2018,UP,Chennai,9172741,5853261,1.6,66.35,1161,27.31,12.82
India,11328314,Northeast,2000,Maharashtra,Hyderabad,8146687,5149981,2.46,71.72,411,25.24,8.66
India,11812730,Northeast,2010,Tamil Nadu,Chennai,7656703,6666851,0.89,76.83,652,14.7,12.56
India,19824793,West,2019,UP,Kolkata,4056148,5802859,1.97,93.23,1422,16.16,5.63
India,9574814,East,2000,UP,Kolkata,6525147,8818362,2.22,80.34,1296,16.11,8.54
India,4518502,Northeast,2007,Bihar,Kolkata,5116009,4357644,3.22,91.69,530,27.22,8.97
India,2673207,South,2004,Rajasthan,Kolkata,695115,7014428,3.26,79.76,485,16.42,5.13
India,16540657,North,2016,Maharashtra,Chennai,6116299,1075755,0.68,67.19,1496,15.58,14.5
India,4040159,Northeast,2007,Gujarat,Kolkata,137193,7622363,2.4,79.75,260,24.79,9.64
India,11112206,West,2024,Gujarat,Hyderabad,9831499,9475632,2.89,63.52,206,21.57,14.88
India,15676860,Northeast,2009,Bihar,Bangalore,2033234,2969041,2.11,64.1,955,17.19,7.79
India,6302654,East,2001,Rajasthan,Chennai,7488540,5080555,0.79,64.05,450,21.52,14.79
India,1103927,East,2008,Rajasthan,Chennai,299650,3668127,1.2,60.43,1490,28.39,11.13
India,7210516,East,2023,Tamil Nadu,Delhi,3919733,1225598,1.44,65.3,1116,19.01,9.16
India,10135973,South,2022,Gujarat,Bangalore,5599734,248562,2.49,72.35,517,10.09,13.32
India,18772856,Northeast,2002,Tamil Nadu,Delhi,2800884,8649876,0.7,62.52,438,24.68,10.42
India,19445119,East,2017,UP,Hyderabad,7441580,9029560,2.15,60.22,351,29.96,13.27
India,12199201,Central,2006,Karnataka,Kolkata,9711592,6947240,0.83,63.93,433,11.05,10.06
India,16954091,North,2014,Rajasthan,Kolkata,418639,1547948,1.69,92.76,1458,22.23,9.19
India,718137,East,2020,Rajasthan,Pune,6686110,5229515,1.78,78.4,789,17.97,11.08
India,8135248,South,2021,Bihar,Kolkata,5010577,7582985,1.86,75.23,1237,21.29,12.56
India,7957761,North,2019,Rajasthan,Mumbai,2369806,8349346,2.63,77.05,367,16.16,5.47
India,6979426,North,2017,Tamil Nadu,Hyderabad,3413198,3254300,0.74,79.42,1188,25.07,9.03
India,19005233,West,2024,Rajasthan,Bangalore,239161,3211177,1.3,63.77,326,11.87,6.69
India,8452490,East,2002,UP,Pune,4211281,7927586,2.42,80.47,966,11.8,14.5
India,16942099,East,2022,UP,Hyderabad,7963086,7702963,3.33,89.2,576,20.8,14.72
India,1321234,Northeast,2013,Bihar,Bangalore,6524363,5892048,2.36,79.62,1123,16.42,14.1
India,7747691,South,2023,Rajasthan,Pune,9332896,568516,3.15,90.91,614,28.46,10.13
India,10122097,Central,2001,Gujarat,Delhi,1601200,9139049,3.41,64.84,1196,13.85,12.56
India,9436278,Northeast,2013,UP,Chennai,7726790,1192449,3.15,88.91,247,25.52,14.22
India,6991678,Central,2021,Maharashtra,Hyderabad,1970667,9302325,3.42,83.19,1485,29.49,13.72
India,10241186,West,2010,Gujarat,Kolkata,7369800,4309760,2.83,81.13,194,16.53,10.36
India,8805817,Central,2015,Karnataka,Hyderabad,8809006,5799791,3.16,80.61,885,28.35,6.49
India,11293699,South,2007,Bihar,Pune,9764437,9895874,1.97,64.16,1450,16.34,14.1
India,11843005,West,2006,Bihar,Chennai,6763263,3850371,1.54,82.47,859,21.08,13.21
India,8253491,East,2010,Bihar,Hyderabad,3734762,1691175,3.5,73.96,1328,10.01,9.01
India,8096200,Central,2002,UP,Kolkata,2182897,7009982,0.79,62.21,107,15.28,9.64
India,19064274,South,2016,UP,Hyderabad,630545,6038175,3.37,67.18,1367,11.05,14.89
India,2025952,South,2013,Bihar,Pune,8480670,2015435,1.79,75.49,241,10.6,11.01
India,14002326,East,2005,Bihar,Mumbai,3843830,5542226,0.57,94.75,735,29.91,6.69
India,17008609,South,2007,Maharashtra,Pune,5751398,2427779,2.91,75.07,368,25.3,6.64
India,9184331,West,2021,Tamil Nadu,Pune,2959993,7639566,1.83,65.24,605,16.73,5.65
India,9691965,West,2004,Gujarat,Pune,6134752,270796,2.9,91.56,60,23.62,10.88
India,10814589,Northeast,2007,Gujarat,Mumbai,8444825,5748780,0.63,61.23,432,20.54,5.27
India,14846318,North,2001,Maharashtra,Kolkata,615951,7049279,3.42,64.44,527,28.36,13.17
India,16081368,East,2014,Bihar,Chennai,7735478,2717159,2.51,76.58,63,14.98,8.18
India,7893701,South,2011,Rajasthan,Delhi,8328383,1320885,0.64,63.25,1287,20.25,8.42
India,13863922,Central,2016,UP,Hyderabad,5753305,6621861,0.51,80.01,1417,10.13,12.61
India,10125963,Northeast,2000,UP,Pune,7738373,1218128,2.28,65.52,114,24.55,6.06
India,16410035,West,2014,Bihar,Hyderabad,4289990,4283931,3.43,82.78,1284,21.56,10.28
India,15204611,East,2013,Tamil Nadu,Delhi,3925617,5755178,2.07,64.12,1057,22.47,8.7
India,2137356,East,2019,Karnataka,Hyderabad,4581696,762982,1.56,88.35,1215,24.52,6.01
India,15911655,West,2021,Karnataka,Delhi,7517816,478382,3.32,85.68,1334,17.63,7.97
India,11805593,North,2015,Maharashtra,Chennai,8406929,9744071,3.45,92.39,888,13.13,11.29
India,4959881,East,2008,Gujarat,Chennai,8497233,2362392,2.85,62.39,1434,13.68,11.63
India,162319,South,2000,Tamil Nadu,Delhi,6823634,2103745,2.65,79.44,432,24.64,6.26
India,12048473,Central,2016,Karnataka,Delhi,4196603,9796887,0.51,84.81,489,29.88,14.39
India,15863670,Central,2012,Tamil Nadu,Bangalore,6214380,4460789,1.44,91.59,117,18.99,6.83
India,16013048,West,2020,UP,Mumbai,8369202,7976580,3.28,76.87,374,13.44,11.63
India,7376065,East,2020,UP,Kolkata,4356130,8586205,1.6,93.3,1396,11.39,8.25
India,17940880,Central,2004,Rajasthan,Mumbai,3301011,7084229,1.5,64.29,1378,19.63,12.03
India,13028019,East,2009,Tamil Nadu,Pune,2481018,4812861,2.11,75.16,1166,24.32,13.13
India,10695091,West,2005,Bihar,Hyderabad,5505053,7423858,1.84,68.86,1367,22.04,5.81
India,19380605,North,2023,Karnataka,Hyderabad,637579,8659603,3.08,65.44,1377,15.83,12.97
India,6795755,Central,2018,Karnataka,Delhi,2792779,2078852,0.75,70.04,1103,21.89,6.21
India,9396306,South,2024,UP,Pune,2434643,7178636,2.48,83.27,676,20.87,10.19
India,19548930,Northeast,2012,Rajasthan,Delhi,8049167,2290588,2.59,76.91,455,14.34,8.38
India,1577665,West,2000,Rajasthan,Mumbai,61171,9066948,3.14,66.35,1225,18.18,8.07
India,9050634,Northeast,2019,Gujarat,Pune,6972044,4951856,1.75,61.11,1084,27.51,6.52
India,9690563,North,2024,Maharashtra,Pune,880065,5090754,1.39,92.32,1442,25.05,11.77
India,16315785,South,2014,Karnataka,Hyderabad,1705455,2182536,2.38,70.99,1060,28.59,8.03
India,11671259,Northeast,2013,UP,Kolkata,8805894,1123837,2.67,64.47,824,27.84,10.06
India,18840704,South,2007,Rajasthan,Mumbai,7888213,8843160,1.01,65.12,839,14.95,5.15
India,1897634,Central,2009,UP,Chennai,3019665,9228891,0.97,68.87,391,27.24,11.04
India,17016160,East,2008,Tamil Nadu,Mumbai,9976059,987427,1.29,68.08,720,22.3,11.77
India,16075904,West,2016,Tamil Nadu,Mumbai,3799088,76771,1.24,69.78,492,29.24,5.62
India,14299397,South,2008,Gujarat,Delhi,6386447,3923362,2.75,67.89,1241,13.92,10.33
India,17245092,Central,2002,Tamil Nadu,Hyderabad,2590963,9560744,2.09,75.07,279,16.88,12.14
India,3845195,North,2010,Maharashtra,Kolkata,6713876,8710442,2.14,86.8,138,18.01,6.42
India,15086541,South,2011,Rajasthan,Chennai,2147643,1884938,0.54,60.95,1371,10.47,5.44
India,13726423,North,2009,Karnataka,Mumbai,364859,627486,3.48,66.67,909,19.59,6.94
India,4446436,West,2024,Maharashtra,Mumbai,3021615,3051777,2.99,84.92,834,28.88,8.52
India,396415,Central,2016,Rajasthan,Delhi,6463936,4043572,1.83,65.21,505,26.31,9.27
India,6136535,North,2016,Maharashtra,Pune,8257140,5863412,0.7,85.95,300,13.99,5.73
India,19083115,East,2024,Tamil Nadu,Bangalore,5508110,1614941,2.58,78.02,457,15.65,14.79
India,425631,Northeast,2010,Gujarat,Hyderabad,4315980,865395,2.11,90.86,346,29.52,11.89
India,13460947,North,2021,UP,Hyderabad,8724004,7593188,2.53,60.36,1001,11.2,6.34
India,6819497,North,2003,Bihar,Hyderabad,7675919,5543880,2.53,87.45,162,19.08,12.97
India,1768478,Central,2006,UP,Mumbai,7345194,4964449,0.96,80.03,1163,27.74,8.2
India,1946415,Central,2020,UP,Mumbai,4580725,5997849,1.49,76.41,377,23.95,8.75
India,13211021,South,2013,UP,Mumbai,3929334,361256,0.55,65.1,928,29.65,5.72
India,347834,Northeast,2006,UP,Pune,150521,5820485,3.45,68.19,821,29.5,9.23
India,11066702,North,2023,Maharashtra,Bangalore,4222674,744115,2.92,87.51,1475,25.05,5.78
India,17287989,North,2007,Tamil Nadu,Mumbai,8807433,5166106,3.29,65.22,1363,19.73,11.8
India,15366611,Central,2000,Tamil Nadu,Hyderabad,7423323,8585294,0.63,78.46,1311,22.48,8.43
India,13373816,East,2023,UP,Pune,1682017,4281966,2,67.27,545,25.88,7.96
India,8397234,Central,2021,Bihar,Hyderabad,3572952,7562758,2.74,77.12,1495,15.86,11.48
India,1671348,East,2003,Karnataka,Delhi,414626,827451,0.81,68.92,419,19.17,11.88
India,16307153,Northeast,2011,UP,Bangalore,6486087,5537243,2.83,72.29,118,23.35,11.39
India,124745,Central,2023,UP,Chennai,4255599,292661,2.44,88.09,426,15.43,12.89
India,5534148,Northeast,2002,Bihar,Mumbai,5847147,7330103,3.45,61.3,1230,23.14,11.38
India,18599828,West,2012,Maharashtra,Kolkata,5737822,146316,0.92,92.35,213,12.92,14.45
India,2158873,North,2019,UP,Chennai,6168853,5979115,2.39,71.18,604,18.39,10.66
India,11980139,Northeast,2005,Bihar,Mumbai,3385170,2382371,3.34,80.86,1079,12.04,13.85
India,6450334,East,2010,Maharashtra,Bangalore,8194851,6736914,2.73,67.76,1125,26.87,14.61
India,2710877,West,2022,Maharashtra,Bangalore,655600,9066759,1.51,72.56,169,16.05,6.64
India,12782973,East,2003,Gujarat,Hyderabad,8326898,7343705,0.86,76.09,671,28.52,11.77
India,14407388,South,2019,Rajasthan,Bangalore,3740622,4304172,3.39,84.11,1215,25.76,11.56
India,7384927,South,2015,Rajasthan,Pune,8872390,8459516,0.72,90.56,418,16.31,13.69
India,3013421,North,2006,Gujarat,Pune,7638131,8981759,3.43,90.31,779,22.07,8.37
India,8401175,West,2021,Gujarat,Kolkata,302672,3010438,1.41,71.8,651,18.81,8.94
India,4177901,West,2010,UP,Chennai,348120,8225629,3.08,63.1,812,26.12,5.47
India,13623456,South,2023,Rajasthan,Chennai,7251464,8037088,2.16,92.38,1197,23.73,12.66
India,5626640,North,2000,Maharashtra,Bangalore,1650758,7154038,3.24,61.07,1467,23.08,7.66
India,6479936,Northeast,2006,UP,Chennai,7811043,5326800,1.78,90.84,952,24.53,14.29
India,5165961,South,2011,UP,Pune,4438704,1757232,3.05,60.9,833,18.43,11.63
India,15117095,West,2006,Tamil Nadu,Mumbai,2519214,5619898,1.22,94.18,319,18.28,8.33
India,7147648,East,2022,Karnataka,Delhi,6455062,8308372,1.9,60.39,1178,17.03,13.18
India,16320680,West,2006,Karnataka,Kolkata,9660296,5117353,3.04,60.59,1454,13.21,13.17
India,13378001,North,2009,Tamil Nadu,Pune,6443195,5580271,0.86,77.8,843,17.25,6.62
India,7456605,West,2015,Rajasthan,Hyderabad,8316463,3749281,2.69,83.34,1243,22.64,10.42
India,7813302,Central,2007,UP,Delhi,6293951,4930054,1.81,72.35,626,16.28,5.1
India,242888,West,2008,Bihar,Chennai,7075312,8010458,2.04,81.21,1200,13.87,8.44
India,3484738,Central,2008,Maharashtra,Hyderabad,6659896,8824810,2.24,89.6,1307,29.15,11.94
India,13420336,South,2001,Tamil Nadu,Kolkata,2688589,8424128,1.33,87.85,1124,21.64,8.3
India,19158254,Northeast,2012,Gujarat,Delhi,2796947,1987823,0.79,90.94,550,10.65,6.34
India,14566617,Central,2012,Tamil Nadu,Delhi,3566513,306259,0.56,65.57,264,25.63,10.77
India,3248566,West,2022,Tamil Nadu,Chennai,2844324,5095986,1.79,67.86,1203,23.49,14.62
India,16594472,Northeast,2022,Rajasthan,Hyderabad,306207,8008694,1.31,80.57,651,17.78,9.13
India,12630415,Northeast,2003,Rajasthan,Pune,9442694,3098153,2.4,85.33,111,23.95,14.18
India,17106925,West,2024,Tamil Nadu,Pune,1304319,2831335,2.65,63.76,1116,28.29,14.06
India,7429617,West,2023,Karnataka,Hyderabad,6342812,6843233,2.01,66.15,157,14.31,11.69
India,9390945,North,2011,UP,Delhi,8088336,9686999,2.36,92.3,639,20.57,5.7
India,16162343,South,2016,Tamil Nadu,Hyderabad,6565524,8674937,2.18,60.9,604,25.43,11.54
India,15528590,Central,2001,Tamil Nadu,Kolkata,3312708,5836487,0.51,74.06,434,11.66,10.91
India,2309504,East,2012,Tamil Nadu,Pune,6033364,4893184,3.03,67.38,1357,25.04,10.81
India,7960967,Central,2017,Bihar,Hyderabad,4540246,5377066,0.68,87.1,133,25.28,8.38
India,2846890,West,2014,Bihar,Mumbai,7084791,2815059,1.73,90.23,68,21.06,12.51
India,967658,East,2007,Maharashtra,Chennai,2877972,9488043,0.83,68.64,1396,25.7,13.83
India,12005686,East,2014,UP,Pune,843512,6815995,2.49,80.65,751,23.41,11.75
India,11322020,Central,2000,Tamil Nadu,Chennai,5341274,1902813,1.48,89.51,1151,16.49,6.48
India,12216674,Central,2019,Maharashtra,Mumbai,1111661,226119,0.71,80.95,1081,12.93,12.85
India,12904630,Central,2009,Rajasthan,Kolkata,7805590,7694514,0.64,81.02,664,29.24,6.56
India,11619519,Central,2011,Gujarat,Kolkata,4172749,6899443,1.21,74.45,559,21.51,13
India,18579899,South,2004,Maharashtra,Delhi,1850755,5238065,2.5,82.86,1133,24.25,11.08
India,1427326,North,2008,Gujarat,Bangalore,2782366,4234170,2.65,93.61,930,20.82,8.43
India,10685470,North,2022,Gujarat,Pune,6912750,9202816,0.89,70.49,1117,24.86,10.67
India,6398650,Central,2007,UP,Delhi,7355583,1045116,0.92,67.02,738,13.06,13.23
India,17722019,North,2015,Bihar,Mumbai,5109876,6762856,2.28,93.53,267,14.43,10.12
India,12623241,Central,2013,UP,Hyderabad,5484732,9618444,3.37,62.11,767,27.07,9.77
India,3227871,Central,2024,Maharashtra,Mumbai,9292194,5805387,2.16,89.4,1352,11.09,7.12
India,19046320,Central,2012,Gujarat,Chennai,7922971,7905885,2.64,91.84,611,19.13,8.66
India,18196350,Northeast,2022,UP,Hyderabad,5567924,7525329,2.23,67.68,228,13.82,10.2
India,3941390,South,2020,Bihar,Delhi,301679,3980410,0.81,74.9,630,21.39,6.14
India,17638363,West,2012,Maharashtra,Hyderabad,4595275,1434964,3.34,64.31,1163,19.31,12.12
India,14398902,North,2004,UP,Chennai,4286899,865158,0.72,72.84,1344,24.77,13.95
India,6893731,North,2015,Rajasthan,Mumbai,4206564,8591338,2.78,76.01,740,16.17,12.9
India,14896876,South,2010,Rajasthan,Kolkata,5403151,2217557,3.44,77.83,390,18.43,9.86
India,1577682,South,2021,Tamil Nadu,Delhi,6783225,491337,1.46,64.29,662,14.69,5.08
India,10156171,Central,2004,Tamil Nadu,Bangalore,6634223,540890,1.01,74.13,1346,12.06,9.56
India,17057937,Central,2012,UP,Kolkata,3682017,870829,2.2,81.88,1018,14.54,6.24
India,17085545,Northeast,2010,UP,Bangalore,9775577,5508396,2.89,77.5,1329,27.97,12.42
India,4600470,Northeast,2024,Gujarat,Mumbai,2754796,5812078,3.35,89.45,144,19.67,6.27
India,15203915,West,2018,Rajasthan,Delhi,6040484,7442309,2.58,93.29,770,20.75,6.23
India,8545556,North,2002,Gujarat,Kolkata,3740317,813003,1.51,88.59,1157,24.82,10.13
India,8383845,South,2014,Bihar,Kolkata,1279867,9103178,1.98,61.66,1126,27.28,7.41
India,16550752,West,2006,Maharashtra,Delhi,3467879,2415903,2.78,67.51,1482,10.46,7.41
India,4333603,North,2006,UP,Hyderabad,143611,6769366,2.86,63.07,659,12.49,14.6
India,8215011,West,2005,Maharashtra,Kolkata,8757069,3755570,0.72,75.18,440,18.55,7.94
India,11564160,West,2002,Tamil Nadu,Pune,2235495,4762339,2.34,85.33,752,13.99,14.19
India,8952230,Central,2012,Maharashtra,Mumbai,1165180,8082155,3.4,61.13,140,19.49,7.33
India,14258564,West,2006,Karnataka,Hyderabad,6921880,1393130,2.86,69.35,435,22.29,13.98
India,13855083,Central,2004,Rajasthan,Mumbai,5624113,7998356,0.52,63.29,350,19.8,7.03
India,18488044,North,2022,Bihar,Chennai,9930259,4374160,1.17,74.35,182,23.59,6.75
India,507212,Northeast,2017,Rajasthan,Mumbai,2630475,3866685,1.84,92.39,757,10.38,7.78
India,3524119,North,2021,Bihar,Hyderabad,1113839,824848,2.62,74.45,244,20.83,9.22
India,325850,Central,2007,Maharashtra,Delhi,4220921,3395070,2.17,82.22,866,24.4,7.09
India,16265470,Northeast,2016,Bihar,Mumbai,6574958,2667451,0.73,73.55,809,29.93,11.16
India,8973820,East,2019,Maharashtra,Kolkata,247579,7772939,2.71,85.6,816,12.1,9.68
India,18380385,Northeast,2000,Maharashtra,Delhi,8976475,7181520,3.02,86.01,908,10.23,10.39
India,6881665,West,2013,Tamil Nadu,Chennai,4287582,3660488,1.12,64.83,861,15.81,11.65
India,10954408,North,2016,Rajasthan,Bangalore,6660113,9209973,0.7,82.86,921,16.58,9.62
India,3824764,West,2009,Maharashtra,Bangalore,3720503,683708,2.87,73.52,722,26.16,5.94
India,15625484,Northeast,2011,Bihar,Hyderabad,1261792,9503550,2.42,90.09,314,15.03,8.53
India,10207794,East,2015,Karnataka,Mumbai,5167520,6207290,2.91,65.52,724,14.93,10.18
India,8376492,West,2013,UP,Chennai,572827,4475431,2.2,91.41,569,27.41,6.79
India,1662791,East,2015,Bihar,Chennai,5696544,2308679,1.79,77.9,958,18.58,9.93
India,3038732,South,2007,Karnataka,Delhi,3944756,118233,3.39,68.94,757,23.16,6.23
India,2420979,East,2022,Bihar,Pune,3806957,2115892,2.84,71.71,474,14.16,8.52
India,2270183,North,2009,Karnataka,Kolkata,7298235,5032165,1.74,60.18,438,22.04,13.39
India,19271663,Northeast,2016,Bihar,Hyderabad,3001521,7183292,3.22,93.25,157,27.89,5.47
India,18042538,Central,2017,UP,Chennai,2197018,191990,3.48,67.87,284,24.63,5.36
India,626991,Central,2019,Tamil Nadu,Mumbai,6596179,539397,1.42,91.84,893,12.79,8.99
India,18721034,West,2015,Tamil Nadu,Chennai,5916513,5853818,3.18,89.85,1093,12.63,14.15
India,7082159,Northeast,2016,UP,Bangalore,8665234,2813065,0.64,72.22,566,12.04,11.14
India,9311017,South,2015,Bihar,Hyderabad,6583041,5783158,1.14,67.38,702,28.38,11.87
India,16521114,West,2018,Rajasthan,Delhi,1307767,4211506,0.98,74.93,91,22.2,10.57
India,3862205,East,2023,Karnataka,Kolkata,1411677,7150879,1.57,92.67,478,10.35,12.75
India,18912719,Central,2023,Maharashtra,Mumbai,1082657,6324313,2.19,89.93,598,26.77,9.08
India,14512310,East,2007,Bihar,Bangalore,5795045,7667942,2.66,77.1,112,16.53,12.49
India,911316,Central,2005,UP,Chennai,2670422,4138770,3.21,79.09,162,23.53,14.34
India,19512543,Central,2005,Gujarat,Hyderabad,9582702,7739308,0.98,74.3,1104,27.04,8.45
India,7045082,Central,2020,Tamil Nadu,Hyderabad,4864984,1942954,2.23,93.07,1367,25.08,9.11
India,9804869,Northeast,2008,Tamil Nadu,Mumbai,9416217,5204020,2.16,94.61,1275,26.43,6.75
India,14139506,North,2003,Bihar,Delhi,781587,7914420,1.88,70.12,922,26.09,6.18
India,1982527,Northeast,2011,Karnataka,Bangalore,5721716,7210186,2.58,93.24,223,12.98,12.5
India,13764569,East,2011,Rajasthan,Pune,2237498,7349836,2.04,93.26,424,17.75,10.88
India,211361,Northeast,2022,Rajasthan,Delhi,8367413,4138430,2.15,76.57,493,28.29,12.16
India,12552251,West,2016,UP,Kolkata,5529890,9756574,3.21,74.52,545,11.88,6.68
India,3176919,South,2014,UP,Kolkata,9984586,266467,3.08,90.43,1413,29.53,12.57
India,12571466,West,2008,Karnataka,Mumbai,6106341,5356111,2.23,93.01,717,14.53,8.14
India,10645097,Northeast,2006,Karnataka,Mumbai,6446200,7995060,0.97,74.08,938,22.36,11.2
India,7405394,East,2009,Rajasthan,Bangalore,2539547,1616645,3.38,77.23,768,16.54,13.48
India,6822282,South,2015,Bihar,Hyderabad,1619014,7032369,2.37,71.7,1074,29.65,11.15
India,3161027,West,2011,Rajasthan,Hyderabad,9789875,5913362,2.92,67.31,416,20.49,6.71
India,19200295,South,2024,Bihar,Bangalore,9775810,3923081,0.67,94.87,1033,12.99,10
India,19686097,East,2006,Gujarat,Delhi,1474100,2023999,3.19,66.61,1486,26.94,7.53
India,1495346,Central,2017,Tamil Nadu,Kolkata,8700457,4806614,2.58,88.5,1116,18.03,10.53
India,10531040,East,2014,Tamil Nadu,Bangalore,9128482,7730090,2.56,74.72,139,27.04,5.79
India,12560408,North,2005,Karnataka,Pune,3455699,3045510,0.83,62.93,1156,18.87,14.82
India,3476645,South,2011,Maharashtra,Hyderabad,7753544,538841,2.64,71.37,851,28.66,11.2
India,4711214,East,2010,Maharashtra,Delhi,8538008,9785598,0.73,62.91,965,11.11,8.82
India,4179782,Central,2019,Maharashtra,Chennai,3689768,6799229,0.67,94.37,370,29.67,8.45
India,11573681,Central,2002,UP,Delhi,9677773,6075333,1.48,69.28,513,19.28,10.81
India,227367,East,2001,Bihar,Kolkata,5669019,6355868,0.57,86.11,1114,17.38,11.72
India,735691,West,2005,Karnataka,Hyderabad,6978192,4582579,0.98,74.9,638,10.83,7.34
India,6649240,East,2023,Tamil Nadu,Mumbai,1943448,6685241,2.68,83.78,137,14.56,10.51
India,5073722,Central,2021,Maharashtra,Delhi,5684814,682209,3,68.93,905,16.25,13.57
India,9064913,East,2024,Tamil Nadu,Kolkata,2460859,4156294,1.04,63.29,842,24.56,13.1
India,2525476,North,2004,Bihar,Delhi,2388795,84464,2.97,88.3,1172,23.95,6.85
India,11601174,West,2017,Gujarat,Mumbai,9379595,9211861,1.94,85.09,976,27.71,8.83
India,17499877,East,2015,Gujarat,Hyderabad,8679805,6204432,3.37,63.83,472,28.79,12.91
India,19209619,Central,2007,Karnataka,Chennai,5048593,345846,0.92,85.58,994,24.54,8.09
India,11424870,East,2024,Maharashtra,Chennai,2886424,3788494,0.66,80.92,496,23.81,12.69
India,11246331,East,2019,Maharashtra,Kolkata,5064935,8680450,3.04,66,281,27.99,12.09
India,7980345,South,2021,Gujarat,Bangalore,9839192,362518,1.59,88.9,920,12.62,6.83
India,6883088,East,2010,Karnataka,Chennai,435862,4554425,1.87,84.46,1258,11.55,11.97
India,12952258,North,2009,Tamil Nadu,Chennai,6033498,7867188,2.04,77.74,1279,24.15,13.37
India,1985094,Central,2023,Bihar,Delhi,3404243,1977142,2.98,66.25,781,16.19,14.07
India,13434303,Northeast,2024,Gujarat,Bangalore,7925059,4156000,0.73,78.91,1351,18.48,7.45
India,8346287,South,2011,Gujarat,Chennai,5612396,7018332,2.15,65.69,569,22.16,14.97
India,2977848,Northeast,2020,Bihar,Delhi,3145305,4188009,1.79,66.44,1468,29.02,9.9
India,8206732,East,2005,Bihar,Bangalore,1499155,8287352,1.52,68.45,683,27.47,7.52
India,8347142,West,2019,Gujarat,Delhi,5098759,7249525,1.54,82.91,1260,24.68,12.22
India,14455881,North,2004,Tamil Nadu,Mumbai,1458977,6042343,3.29,83.79,289,18.61,12.13
India,11138611,North,2022,Tamil Nadu,Hyderabad,9281537,901768,1.3,62.55,384,25.85,11.14
India,13005220,North,2008,Maharashtra,Hyderabad,4940788,2586560,1.86,82.78,422,13.6,6.45
India,15709313,South,2015,Tamil Nadu,Hyderabad,7999333,8380139,1.98,61.21,762,26.15,5.32
India,14959415,East,2021,UP,Chennai,4041310,5967942,2.66,91.67,1437,19.51,12.35
India,3482331,North,2013,Karnataka,Hyderabad,8856923,5704874,2.06,87.25,706,15.23,8.49
India,7184670,East,2021,Tamil Nadu,Hyderabad,6897414,5658191,2.36,85.35,332,19.27,5.98
India,10672864,West,2007,Bihar,Bangalore,359801,7913639,1.7,68.37,132,25.77,14.31
India,12634737,East,2019,Tamil Nadu,Kolkata,2726595,7427410,2.66,94.56,1396,23.15,14.26
India,17297522,Northeast,2018,Maharashtra,Bangalore,5602033,885520,1.9,92.35,231,12.74,11.42
India,15171381,East,2013,Rajasthan,Pune,5721053,6909955,1.17,77.15,1113,23.83,7.43
India,4781062,East,2006,Karnataka,Bangalore,7773705,1989023,2.95,61.21,1188,26.66,14.85
India,12269779,Central,2004,Karnataka,Chennai,946250,131313,2.8,77.9,1156,13.01,7.41
India,2418254,Northeast,2017,Bihar,Kolkata,6076358,7668326,2.38,65.39,302,11.23,5.11
India,13975794,South,2001,Karnataka,Pune,4586148,7837185,2.07,80.74,1183,11.13,14
India,11871079,East,2010,UP,Pune,7768313,4208323,1.13,94.53,264,10.45,6.96
India,11136869,North,2021,Karnataka,Hyderabad,2138321,1673533,3.11,86.49,368,10.36,11.3
India,19545339,Central,2007,Gujarat,Chennai,860463,757881,0.79,71.28,1209,26.1,7.38
India,7354223,East,2000,Bihar,Kolkata,6390886,2087530,1.65,73.8,1142,24.78,9.47
India,16371374,Central,2021,Karnataka,Kolkata,1805737,9490474,3.06,93.06,1166,28.83,9.03
India,7211778,South,2011,Tamil Nadu,Chennai,1888850,9393913,2.29,63.86,1319,17.12,8.75
